Position,Track Name,Artist,Streams,URL,country
179,DIP DIP,Dree Low,134467,https://open.spotify.com/track/1JLzrXRCV1IBnOMdo7cCaM,Sweden
180,Talk About It,B.Baby,134253,https://open.spotify.com/track/6aEiA09wJa5YVFvdLYPb4n,Sweden
181,My Head & My Heart,Ava Max,133429,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,Sweden
182,positions,Ariana Grande,132774,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Sweden
183,LOVERMAN,Mwuana,132640,https://open.spotify.com/track/3b0BAXkGhpFqrd8AuWxPRL,Sweden
184,Giants,Dermot Kennedy,132011,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7,Sweden
185,Let Her Go,Passenger,130720,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,Sweden
186,Bra för dig,estraden,129895,https://open.spotify.com/track/5WWQnyxA6EC2FxNI5MhCxB,Sweden
187,Don't Stop Believin',Journey,129500,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,Sweden
188,Without You (feat. Sandro Cavazza),Avicii,128505,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,Sweden
189,HOTBOX,1.Cuz,128403,https://open.spotify.com/track/7tPBwjORTh79ZBQsvOyHEF,Sweden
190,Dior,Pop Smoke,127239,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,Sweden
191,9 månader,Einár,127239,https://open.spotify.com/track/5Fq4n4vpAePxE838cpb4HB,Sweden
192,DÁKITI,Bad Bunny,127144,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,Sweden
193,Perfectly Imperfect,Declan J Donovan,125960,https://open.spotify.com/track/1gRxJURUiIEpsNGfhIKCrF,Sweden
194,Bruises,Lewis Capaldi,124154,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,Sweden
195,Flickan på min gata,Benjamin Ingrosso,124070,https://open.spotify.com/track/5YD98iiTp0pT29M3iFDk7J,Sweden
196,I'm not Pretty,JESSIA,123504,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV,Sweden
197,Inget stoppar oss nu,BlackJack,122456,https://open.spotify.com/track/1uINDFsUumg9C2Ob5dgi0v,Sweden
198,Tillfälligheter,Veronica Maggio,122297,https://open.spotify.com/track/0rBj6lYQUMHwTJ33sdj6Qz,Sweden
199,Higher Love,Kygo,121210,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,Sweden
200,Lonely (with benny blanco),Justin Bieber,120932,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,Sweden
1,ドライフラワー,優里,2507410,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,Japan
2,Dynamite,BTS,2040715,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Japan
3,夜に駆ける,YOASOBI,1967058,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB,Japan
4,勿忘,Awesome City Club,1744335,https://open.spotify.com/track/0XZyF9lv6diMt4bxThOL0h,Japan
5,うっせぇわ,Ado,1703051,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n,Japan
6,怪物,YOASOBI,1665102,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,Japan
7,群青,YOASOBI,1643733,https://open.spotify.com/track/1zd35Y44Blc1CwwVbW3Qnk,Japan
8,炎,LiSA,1384265,https://open.spotify.com/track/0cSkn2l67csUljEy0EEBPn,Japan
9,虹,Masaki Suda,1284970,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,Japan
10,Kaikai Kitan,Eve,1268064,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,Japan
11,"Stand by me, Stand by you.",HIRAIDAI,1191270,https://open.spotify.com/track/7DyS11kB1YNrfDzQqtjmTh,Japan
12,猫 〜THE FIRST TAKE ver.〜,DISH//,1183286,https://open.spotify.com/track/25BJRpLBe3i6d8okphoRAm,Japan
13,ハルジオン,YOASOBI,1180528,https://open.spotify.com/track/08YwAPnX8sygJUXG9rvhDv,Japan
14,かくれんぼ,優里,1162735,https://open.spotify.com/track/0JTjZnuciQH4M3620aMDtZ,Japan
15,春を告げる,yama,1153834,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,Japan
16,魔法の絨毯,Takaya Kawasaki,1145545,https://open.spotify.com/track/37IPQgBkvbmH9JR5mlY6a8,Japan
17,裸の心,Aimyon,1113602,https://open.spotify.com/track/4Jv7U0JJpbQnOrjtDwDZTZ,Japan
18,アンコール,YOASOBI,1111024,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC,Japan
19,Make you happy,NiziU,1068621,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc,Japan
20,napori,Vaundy,1033169,https://open.spotify.com/track/5Ym4egUmT9wHEvZM2anGG8,Japan
21,正しくなれない,ZUTOMAYO,993058,https://open.spotify.com/track/2FHexlZenTsS3lsjUYHiDx,Japan
22,たぶん,YOASOBI,980250,https://open.spotify.com/track/398dL22bDbKbAmiOnPaq7o,Japan
23,Step and a step,NiziU,967196,https://open.spotify.com/track/5DgAgJbHcm74RyA9YKj6k1,Japan
24,ハルカ,YOASOBI,964159,https://open.spotify.com/track/5D9MPWdY2hjSeTIGE5n5kv,Japan
25,Pretender,Official HIGE DANdism,951745,https://open.spotify.com/track/15HNdxGKNCIO9pgaY4n7FU,Japan
26,猫,DISH//,948301,https://open.spotify.com/track/6sIx7Cn37DGEhjy9hBP8Gx,Japan
27,I Love...,Official HIGE DANdism,927840,https://open.spotify.com/track/4pRqq3MwcqitKqNO8rOrOb,Japan
28,115万キロのフィルム,Official HIGE DANdism,920247,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,Japan
29,感電,Kenshi Yonezu,913726,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,Japan
30,不可幸力,Vaundy,912270,https://open.spotify.com/track/18nkY3pJTub8WwEGiQAGh4,Japan
31,紅蓮華,LiSA,912236,https://open.spotify.com/track/0qMip0B2D4ePEjBJvAtYre,Japan
32,Walking with you,Novelbright,879559,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,Japan
33,白日,King Gnu,877504,https://open.spotify.com/track/172fMG26G2OoEzzg0wn26r,Japan
34,silent,SEKAI NO OWARI,870513,https://open.spotify.com/track/6c5k0VC9TBzlcKwtjpzFW2,Japan
35,snow jam,Rin音,861629,https://open.spotify.com/track/6uUtmCz8XXep7n1QmC1jJG,Japan
36,創造,Gen Hoshino,833004,https://open.spotify.com/track/359Yw4Ng9TcH667Ct2Dj6D,Japan
37,香水,Eito,813655,https://open.spotify.com/track/786dSB84yrSaICJwCT7VxP,Japan
38,恋人ごっこ,Macaroni Empitsu,769242,https://open.spotify.com/track/2SihT7AVMiI2VtaAyVIcnO,Japan
39,点描の唄,Mrs. GREEN APPLE,768232,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV,Japan
40,マリーゴールド,Aimyon,763969,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,Japan
41,ただ君に晴れ,ヨルシカ,763458,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,Japan
42,キンモクセイ,オレンジスパイニクラブ,745407,https://open.spotify.com/track/7p8JJm7CT2F4k11f1DtNUa,Japan
43,Stay Gold,BTS,743376,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,Japan
44,Laughter,Official HIGE DANdism,736692,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,Japan
45,再会 (produced by Ayase),LiSA,718583,https://open.spotify.com/track/52IsIvHidofM9JMjw78Jyz,Japan
46,ぎゅっと。,もさを。,714024,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW,Japan
47,Life Goes On,BTS,712641,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,Japan
48,インフェルノ,Mrs. GREEN APPLE,702335,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,Japan
49,Myra,Tani Yuuki,687685,https://open.spotify.com/track/5wc4f6crkCzAvwNhoEeMhh,Japan
50,三文小説,King Gnu,685261,https://open.spotify.com/track/7BMKWT0Vw0EKDELXLvuWCp,Japan
51,Poppin' Shakin',NiziU,621797,https://open.spotify.com/track/0jfFu1W96AlrsMqXSZZlSt,Japan
52,ツキミソウ,Novelbright,560489,https://open.spotify.com/track/0UWTRBGWfOp709f6rxd63R,Japan
53,星を仰ぐ,Masaki Suda,536046,https://open.spotify.com/track/1xIytdeA5bfj2ONu4x9Mj3,Japan
54,春泥棒,ヨルシカ,520223,https://open.spotify.com/track/1rr2DJOxV0sHXeUXCAz1yf,Japan
55,ピーターパン,優里,517800,https://open.spotify.com/track/0Ic9yiyHCoRCSvPoqTagat,Japan
56,あの夢をなぞって,YOASOBI,500346,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,Japan
57,桜が降る夜は,Aimyon,496990,https://open.spotify.com/track/1iEsGutpDvMJG0zYqoKKmQ,Japan
58,ギラギラ,Ado,492473,https://open.spotify.com/track/7D7GCO3CtDT1WDcj2W5VDV,Japan
59,Universe,Official HIGE DANdism,487973,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN,Japan
60,世界の秘密,Vaundy,455802,https://open.spotify.com/track/2T7ZvJAtL7xK04ww5rbmvo,Japan
61,Mela!,Ryokuoushoku Shakai,418034,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,Japan
62,Bluma to Lunch,BLOOM VASE,407807,https://open.spotify.com/track/3EYWY7XBj1BkCKX3R3hoZk,Japan
63,優しい彗星,YOASOBI,397533,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c,Japan
64,Romeo+Juliet -Love goes on-,HIRAIDAI,388065,https://open.spotify.com/track/3wYzd4dzWknPdgwNaPGQvg,Japan
65,Lemon,Kenshi Yonezu,368728,https://open.spotify.com/track/4rvtqOGyTPZJwWtVTNdZbu,Japan
66,空と青,Leo Ieiri,367429,https://open.spotify.com/track/0ZAt0b8007aMpb8yLVFNw5,Japan
67,麻痺,yama,367423,https://open.spotify.com/track/1LwSnnsoKcAUv9TPFEZ7iQ,Japan
68,まちがいさがし,Masaki Suda,363483,https://open.spotify.com/track/4Jj31lihp5Nvdi4lFRjrqc,Japan
69,CHILDAYS,BLOOM VASE,359202,https://open.spotify.com/track/1g1AXdio16Yh5SXgPBXcfq,Japan
70,インフィニティ,優里,358285,https://open.spotify.com/track/3Gj9gaVfc3HHyqcIFaSa70,Japan
71,I CAN'T STOP ME,TWICE,357425,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,Japan
72,Boy With Luv (feat. Halsey),BTS,355591,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,Japan
73,ノーダウト,Official HIGE DANdism,347884,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,Japan
74,花に亡霊,ヨルシカ,341734,https://open.spotify.com/track/3FUqp10RhCmMjyyB9extmo,Japan
75,僕のこと,Mrs. GREEN APPLE,341608,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,Japan
76,融解sink,Vaundy,331115,https://open.spotify.com/track/5vvPsaBmCB5YAbpi2xMZox,Japan
77,ハルノヒ,Aimyon,327533,https://open.spotify.com/track/1oNeSCt0CMekCyyLo06kFs,Japan
78,Shukumei,Official HIGE DANdism,325886,https://open.spotify.com/track/0XaHPBAzPAC5ubwcRBqc1p,Japan
79,青と夏,Mrs. GREEN APPLE,306137,https://open.spotify.com/track/5BC6kr6etk2Y9J62AyI4i3,Japan
80,桜晴,優里,304590,https://open.spotify.com/track/6zp11UWyqX164jctHntN49,Japan
81,Yesterday,Official HIGE DANdism,302624,https://open.spotify.com/track/1kMlcLyljkrShV0LSdSGBz,Japan
82,第六感,Reol,302256,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ,Japan
83,グッバイ宣言,Chinozo,299873,https://open.spotify.com/track/2gbVuqze7bpndIy1q9rFvv,Japan
84,旅路,Fujii Kaze,298290,https://open.spotify.com/track/1EM9pvygHqQm03as6sxLg9,Japan
85,きらきら,もさを。,289490,https://open.spotify.com/track/5eXXJJuejAUkggSgIINU1V,Japan
86,怪獣の花唄,Vaundy,286801,https://open.spotify.com/track/4W29WmnGN1FlufURaBt8yw,Japan
87,東京フラッシュ,Vaundy,280183,https://open.spotify.com/track/0jPZf5231RdBUMLFG1HqXi,Japan
88,秒針を噛む,ZUTOMAYO,278809,https://open.spotify.com/track/4HgsPAX3MmMgIT60hJ4W4U,Japan
89,ブルーベリー・ナイツ,Macaroni Empitsu,277594,https://open.spotify.com/track/2UdvMWk0Z83lMJPbawy2Sm,Japan
90,スマイル,森七菜,276666,https://open.spotify.com/track/4GMsLvtWIlSnUzWFiN3vXV,Japan
91,パラボラ,Official HIGE DANdism,271735,https://open.spotify.com/track/51JOzfozDdPMKxyEccRltg,Japan
92,高嶺の花子さん,back number,271096,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,Japan
93,Wherever you are,ONE OK ROCK,270630,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,Japan
94,君はロックを聴かない,Aimyon,270298,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,Japan
95,題名のない今日,HIRAIDAI,270262,https://open.spotify.com/track/6skNbV22epX2yHu4O2hYSx,Japan
96,さよならエレジー,Masaki Suda,269066,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D,Japan
97,HAPPY BIRTHDAY,back number,267789,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,Japan
98,別の人の彼女になったよ,wacci,264477,https://open.spotify.com/track/666wLEFj1AtTNBEcErygLz,Japan
99,Hug,空音,261694,https://open.spotify.com/track/4cHB6U8fasfxq7XD8uNxuK,Japan
100,VIVID VICE,Who-ya Extended,260780,https://open.spotify.com/track/4R6yPy83vDEZtwJsBavUfo,Japan
101,Pop Corn,BLOOM VASE,260370,https://open.spotify.com/track/0T2ccREtAzxRQLvKKWSxjH,Japan
102,エメラルド,back number,258234,https://open.spotify.com/track/0ygrzSnhdIAcxXLb5pPeNU,Japan
103,My Resort,¥ellow Bucks,252524,https://open.spotify.com/track/7p21ty59l7gtfhDX7rifLa,Japan
104,Heaven's Drive,(sic)boy,249411,https://open.spotify.com/track/4vUvtcTa96RiDyCqyG7wrf,Japan
105,Feel Special,TWICE,242460,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,Japan
106,HANABI,Mr.Children,241983,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,Japan
107,LOST IN PARADISE,ALI,241143,https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,Japan
108,HELLO,Official HIGE DANdism,238395,https://open.spotify.com/track/2SzXlu48l0sqApK9hBWZtg,Japan
109,寄り酔い,和ぬか,237625,https://open.spotify.com/track/154Jycdld9dX9rBLE6L3v4,Japan
110,DNA,BTS,237157,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,Japan
111,あなたがいることで,Uru,236277,https://open.spotify.com/track/6baeV3RT4kpivo327DC3AM,Japan
112,青春病,Fujii Kaze,233954,https://open.spotify.com/track/4EwKtJQT2ZHKzECGH3EjLx,Japan
113,平行線,Eve,232860,https://open.spotify.com/track/65LUiqfnSGLbOrUnAzXfpW,Japan
114,カイト,ARASHI,231792,https://open.spotify.com/track/5lo3L98nR2VpN2dM9UFJu0,Japan
115,ロマンチシズム,Mrs. GREEN APPLE,225971,https://open.spotify.com/track/0JcI7OdALbpSFkyKoufRYs,Japan
116,未完成,Leo Ieiri,223929,https://open.spotify.com/track/10mmoWFRBG9mlLekSWYzWT,Japan
117,Shape of You,Ed Sheeran,223749,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Japan
118,Lovesick Girls,BLACKPINK,222662,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,Japan
119,ワタリドリ,[Alexandros],220516,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan
120,Your eyes tell,BTS,217290,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,Japan
121,そっけない,RADWIMPS,216728,https://open.spotify.com/track/2ntXQnx4ZUraj1u5Hwqjem,Japan
122,だから僕は音楽を辞めた,ヨルシカ,215715,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM,Japan
123,drivers license,Olivia Rodrigo,214252,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,Japan
124,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,211868,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,Japan
125,Lights,BTS,211558,https://open.spotify.com/track/3TDUktzfYXMWjkWqwoT5F1,Japan
126,ハッピーエンド,back number,210552,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,Japan
127,カタコト,sloppy dim,210348,https://open.spotify.com/track/3ck6DbwKM4maTik8s7j3s4,Japan
128,レディメイド,Ado,209651,https://open.spotify.com/track/6IP3GvRj6Rc65rly1rIHq5,Japan
129,東京の冬,A夏目,205425,https://open.spotify.com/track/2ThP4ATmcbHXFbSjg5eHoT,Japan
130,ON,BTS,204624,https://open.spotify.com/track/3cbLHmmEPvTgHKvl53WYiy,Japan
131,祈り花,HIRAIDAI,202307,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,Japan
132,夜永唄,KAMI WA SAIKORO WO FURANAI,202123,https://open.spotify.com/track/3wGeCSeMbiFUryh5MZ4iNT,Japan
133,life hack,Vaundy,201098,https://open.spotify.com/track/3pvo8rUdUMc3X3cthkTX6g,Japan
134,How You Like That,BLACKPINK,198614,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,Japan
135,優しさ,Fujii Kaze,198555,https://open.spotify.com/track/0f3Ce9xjHymExIpEyHUC8D,Japan
136,馬と鹿,Kenshi Yonezu,195786,https://open.spotify.com/track/19op3QHIz9Aq5VdwsASXIz,Japan
137,かごめ,優里,195262,https://open.spotify.com/track/2UMPCpsjMKDYiMujse9C0h,Japan
138,クリスマスソング,back number,195028,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,Japan
139,キセキ,GReeeeN,194840,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,Japan
140,Anyone,Justin Bieber,192603,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,Japan
141,飛行艇,King Gnu,191630,https://open.spotify.com/track/6Ea33AvEANARkK2QduzhRm,Japan
142,bad guy,Billie Eilish,191457,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Japan
143,Save Your Tears,The Weeknd,190683,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,Japan
144,千両役者,King Gnu,189194,https://open.spotify.com/track/3kk5I0NtYAUesPqlzDFkKd,Japan
145,小さな恋のうた,MONGOL800,188540,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35,Japan
146,いつか,Saucy Dog,187303,https://open.spotify.com/track/0v3iUTe5rskRsxbUhboRlT,Japan
147,My Way,Def Tech,186537,https://open.spotify.com/track/2ttzli3A7SOXUvMv69xEKs,Japan
148,奏(かなで),Sukima Switch,185794,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,Japan
149,アイノカタチ,MISIA,185501,https://open.spotify.com/track/76flsS3UnNr7UQIz6JmVT3,Japan
150,Levitating (feat. DaBaby),Dua Lipa,184231,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Japan
151,CRY FOR ME,TWICE,183728,https://open.spotify.com/track/0PoAZ7SLFpqpYR9LSCYAo8,Japan
152,MORE & MORE,TWICE,182481,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,Japan
153,366日,HY,182398,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,Japan
154,FAKE LOVE,BTS,182242,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,Japan
155,磁石,aiko,181785,https://open.spotify.com/track/2s8K7EFB4xFaSVlg4Q6PqK,Japan
156,Wasted Nights,ONE OK ROCK,181169,https://open.spotify.com/track/39LyUQIy7idLxPdsjyZsxe,Japan
157,a.m.3:21,yama,181011,https://open.spotify.com/track/7Mfgvi0WG4y7YDxknVOIS9,Japan
158,Bon Dance,millennium parade,180926,https://open.spotify.com/track/5qSXYD0fEuTOHfXZxH8arx,Japan
159,Yessir,¥ellow Bucks,180781,https://open.spotify.com/track/4ef665KqgZWRooxhSwtQtH,Japan
160,KING,Kanaria,180330,https://open.spotify.com/track/5vCNAauCaecW0tT2mZDLG9,Japan
161,Love so sweet,ARASHI,180298,https://open.spotify.com/track/5I6JLJqnZICLvPebTj2YCm,Japan
162,愛唄,GReeeeN,180048,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,Japan
163,今夜このまま,Aimyon,180013,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,Japan
164,Never Grow Up,CHANMINA,179733,https://open.spotify.com/track/5aDgM8rYPT15CqjkN1EIKq,Japan
165,Blinding Lights,The Weeknd,177619,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Japan
166,Teenager Forever,King Gnu,176863,https://open.spotify.com/track/1jtBcfrVYDtykjyM66hroR,Japan
167,Slow & Easy,HIRAIDAI,176239,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,Japan
168,Flare,BUMP OF CHICKEN,176155,https://open.spotify.com/track/50jpVohBzMMPCf1oYxRoYq,Japan
169,何なんw,Fujii Kaze,175796,https://open.spotify.com/track/2Nl3vx5qRnATIckVRZxb4T,Japan
170,花束,back number,174963,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,Japan
171,CITRUS,Da-iCE,174782,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,Japan
172,オールドファッション,back number,174491,https://open.spotify.com/track/0Xn30nT5EKFPsWvpiJ2Iav,Japan
173,僕が君に出来ること,HIRAIDAI,174287,https://open.spotify.com/track/3URqepysnbgyVe8Gq8TZom,Japan
174,名前の無い歌,Yamazaru,172760,https://open.spotify.com/track/43fEF597yI17Hh9ikhqED2,Japan
175,愛をこめて花束を,Superfly,172744,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,Japan
176,test drive,Ariana Grande,171553,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw,Japan
177,また逢う日まで,HIRAIDAI,171537,https://open.spotify.com/track/3awymLmIrvn9lkJeFpmRSf,Japan
178,We're Good,Dua Lipa,170915,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,Japan
179,Boku no Sensou,Shinsei Kamattechan,170568,https://open.spotify.com/track/3KhwEuqLNjHfsKaBDo1yVh,Japan
180,プロローグ,Uru,170564,https://open.spotify.com/track/3LhiOBfTSTjfpwdElYyE8k,Japan
181,YOKAZE,HENTAI SHINSHI CLUB,169915,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,Japan
182,Turning Up,ARASHI,169206,https://open.spotify.com/track/7dZBMAVbVoQroYnAfiD24W,Japan
183,ファーストラヴ,Uru,168823,https://open.spotify.com/track/1aNlV4Nl3sxYwvBBupcSmu,Japan
184,IDOL,BTS,167968,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,Japan
185,追い風,SHE'S,167660,https://open.spotify.com/track/1o0B124GoZQKYTnqZnEYZq,Japan
186,Blue & Grey,BTS,167586,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,Japan
187,34+35,Ariana Grande,167318,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Japan
188,Lovers,sumika,167114,https://open.spotify.com/track/3pwe5YS438tETO53DSfTnl,Japan
189,Night Diver,三浦春馬,167109,https://open.spotify.com/track/5hcWlcZE9vFMeaFaTjo1Zf,Japan
190,欲望に満ちた青年団,ONE OK ROCK,165905,https://open.spotify.com/track/6D6Pybzey0shI8U9ttRAPx,Japan
191,Telepathy,BTS,165455,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,Japan
192,チェリー,SPITZ,164402,https://open.spotify.com/track/1ihCiJaXRl4f6Sy4LJov5z,Japan
193,星影のエール,GReeeeN,164281,https://open.spotify.com/track/0RyWopvyBf0tmAqtw9Uc4P,Japan
194,君の為のキミノウタ,Takaya Kawasaki,163817,https://open.spotify.com/track/4ofZyzzL2fGbrHnxbkJ3d3,Japan
195,2002,Anne-Marie,163594,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,Japan
196,どろん,King Gnu,163395,https://open.spotify.com/track/2JY4tbfUERXveQxv6wTFFv,Japan
197,ひまわりの約束,Motohiro Hata,162429,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,Japan
198,minority,sloppy dim,162387,https://open.spotify.com/track/3ROjXRCm8LZYHgNUYCelc4,Japan
199,Get You Back,Nissy,162387,https://open.spotify.com/track/3QNCiazvqgYHkFIu79152v,Japan
200,positions,Ariana Grande,162218,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Japan
1,Ghaba,Marwan Pablo,410425,https://open.spotify.com/track/45GbniNGdKE7vSgggfcBWl,Egypt
2,Astronaut In The Ocean,Masked Wolf,93345,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,Egypt
3,Msh Fair,Wegz,83541,https://open.spotify.com/track/1JdRPaDFswfqCpAhBPKqUw,Egypt
4,Free,Marwan Pablo,63245,https://open.spotify.com/track/6vRHVF61iN8TnMdoFBoE8f,Egypt
5,Fokak,Double Zuksh,60480,https://open.spotify.com/track/3VLykmyUx8XKraa9SWQgKO,Egypt
6,Fady Shewaya,Hamza Namira,53120,https://open.spotify.com/track/3qRGs7H1bPfshHh19syRKQ,Egypt
7,Hustla,Wegz,52542,https://open.spotify.com/track/26x46Jk6rpcfkT8xttvUCc,Egypt
8,اندال اندال,Ahmed Moza,50169,https://open.spotify.com/track/6RpPYyGGMyDL9xfRcQfffj,Egypt
9,امبابه خط احمر,Mido Gad,49323,https://open.spotify.com/track/3tHO4bS7JzQmvQ5oRkb9NG,Egypt
10,Denamet,Molotof,47786,https://open.spotify.com/track/3NCZRSMdqwo5jpRdgcZxEV,Egypt
11,Sindbad,Marwan Pablo,45922,https://open.spotify.com/track/5xDaIms5HB1DTj5keH6sJc,Egypt
12,الغسالة,Wegz,42877,https://open.spotify.com/track/7JAPo0o6KfpKdZiGLoRCNh,Egypt
13,Abu Mecca,Marwan Pablo,38594,https://open.spotify.com/track/0kRVLXoBrU3IaKGUknzzJs,Egypt
14,Oyouno Lama Ablony,Ramy Sabry,38054,https://open.spotify.com/track/63SfVFcA5kGYX1qJKRHhXR,Egypt
15,Ma 3Alena,Shahyn,37962,https://open.spotify.com/track/104MRaGd2mXgZigqpsMK7o,Egypt
16,Drogba,Marwan Moussa,37839,https://open.spotify.com/track/5FJXK0vbQc8jebPYx0HIEq,Egypt
17,دورك جي,Wegz,37410,https://open.spotify.com/track/56nsR8Td7CWVCQIGjznu4L,Egypt
18,El Gholaf X Ozoris,Marwan Pablo,36150,https://open.spotify.com/track/5M7EIx94YOdh1uH0qlzxuK,Egypt
19,شيراتون,Marwan Moussa,35853,https://open.spotify.com/track/3S2aU4rUZXbVOxyVzgzXQ5,Egypt
20,El Gemeza,Marwan Pablo,35656,https://open.spotify.com/track/2w27LtQBJvauJ6vDw12ecs,Egypt
21,واحد وعشرين,Wegz,35345,https://open.spotify.com/track/7pBr36brGBNxCk3JahhyHb,Egypt
22,Bestek Now,Shahyn,33415,https://open.spotify.com/track/3e1PxagfpNmZl8HzssQl5F,Egypt
